event-id,title,tags
1852,"""Hispanic Dental Association & NHMA National Conference on Hispanic HealthHispanic Dental Association & NHMA National Conference on Hispanic Health""",Convention|Health
1853,"""3 Dollar Thursdays at Stadium 3 Dollar Thursdays at Stadium""",Party|Food|Drink
1854,"""Advancing Gene-Targeted Therapies for Central Nervous System DisordersAdvancing Gene-Targeted Therapies for Central Nervous System Disorders""",Class|Science|Tech
1855,"""Shrevewood Elementary School PTA Silent Auction 2019Shrevewood Elementary School PTA Silent Auction 2019""",Other|Charity|Cause
1856,"""2019 AG Birthday Ball2019 AG Birthday Ball""",Party|Community
1857,"""Celebrating Domenika Lynch, CHCI President & CEO Celebrating Domenika Lynch, CHCI President & CEO""",Party|Business
1858,"""THE 90'S HIP HOP | R&B BOAT PARTY 5.19.19 THE 90'S HIP HOP | R&B BOAT PARTY 5.19.19""",Party|Music
1859,"""MAAS Alumni GatheringMAAS Alumni Gathering""",Networking
1860,"""NAGLREP 2019 LGBT Housing Policy SummitNAGLREP 2019 LGBT Housing Policy Summit""",Networking|Business
1861,"""Service to the Citizen Awards: Champions of Change ProgramService to the Citizen Awards: Champions of Change Program""",Other|Government
1862,"""Dr. Cathy McCarthy:  What's New in ADHD Treatment and MedsDr. Cathy McCarthy:  What's New in ADHD Treatment and Meds""",Seminar|Family|Education
1863,"""GEORGE WASHINGTON’S MOUNT VERNON & LUNCH AT THE CHART HOUSE GEORGE WASHINGTON’S MOUNT VERNON & LUNCH AT THE CHART HOUSE""",Attraction|Community
1864,"""Screening - Backs Against the Wall: The Howard Thurman StoryScreening - Backs Against the Wall: The Howard Thurman Story""",Screening
1865,"""DowntownDC Cherry Blossom Yoga & Sunset Celebration DowntownDC Cherry Blossom Yoga & Sunset Celebration""",Party|Health
1866,"""Alien WeaponryAlien Weaponry""",Performance|Music
1867,"""Grand Hotel - The MusicalGrand Hotel - The Musical""",Performance
1868,"""SaturDAY at Gazuza | Hookah, Music, Food, Games!SaturDAY at Gazuza | Hookah, Music, Food, Games!""",Party|Food|Drink
1869,"""HBCU CREW Alumni Field Day HBCU CREW Alumni Field Day""",Party|Community
1870,"""ContraryCon 2019ContraryCon 2019""",Conference|Other
1871,"""I Love Me: The Self Love Summit I Love Me: The Self Love Summit""",Seminar|
1872,"""2019 Maryland Crime Victims’ Rights Conference2019 Maryland Crime Victims’ Rights Conference""",Conference
1873,"""DAYBREAKER DC // Disco at The WatergateDAYBREAKER DC // Disco at The Watergate""",Festival|Health
1874,"""#OFFWHITEFRIDAYS #OFFWHITEFRIDAYS""",Party|Other
1875,"""The Moving Print: An Evening of Print & PerformanceThe Moving Print: An Evening of Print & Performance""",Performance|
1876,"""Carpenter's Cook-Off 2019Carpenter's Cook-Off 2019""",Charity|Cause
1877,"""Peppermill Youth Association 2018 BanquetPeppermill Youth Association 2018 Banquet""",Party|Sports|Fitness
1878,"""BLACK||YARD||PARTYBLACK||YARD||PARTY""",Performance|Music
1879,"""Okilly DokillyOkilly Dokilly""",Performance|Music
1880,"""The 3% MiniCon D.C.The 3% MiniCon D.C.""",Conference|Business
1881,"""Wackersdorf (2018): Film Screening and DiscussionWackersdorf (2018): Film Screening and Discussion""",Screening|Film|Media
1882,"""""The Italian Table"" dinner at The Fourth Estate Restaurant""The Italian Table"" dinner at The Fourth Estate Restaurant""",Gala|Food|Drink
1883,"""Lecture by Dr. Lisa Tetrault at the National Portrait GalleryLecture by Dr. Lisa Tetrault at the National Portrait Gallery""",Seminar|
1884,"""Secret Wednesdays Secret Wednesdays""",Party|Food|Drink
1885,"""SOLD OUT: Melinda Gates | THE MOMENT OF LIFTSOLD OUT: Melinda Gates | THE MOMENT OF LIFT""",Seminar|
1886,"""Jean Marc Brocard at the Embassy of FranceJean Marc Brocard at the Embassy of France""",Gala|Food|Drink
1887,"""Thamee Supper Club & Thingyan CelebrationThamee Supper Club & Thingyan Celebration""",Gala|Community
1888,"""Family Day at the American University Museum Family Day at the American University Museum""",Attraction
1889,"""The Park Sunday Brunch + Day Party!The Park Sunday Brunch + Day Party!""",Party|Food|Drink
1890,"""The Greeting CommitteeThe Greeting Committee""",Performance|Music
1891,"""Lee-Fendall House Easter Egg Hunt, Saturday, April 20Lee-Fendall House Easter Egg Hunt, Saturday, April 20""",Festival|Holiday
1892,"""Friends Trivia at Pinstripes of GeorgetownFriends Trivia at Pinstripes of Georgetown""",Game|Film|Media
1893,"""2019 - TheFCACDST Stomp D.A.T Youth Step Show Competition ""It's Your Life""2019 - TheFCACDST Stomp D.A.T Youth Step Show Competition ""It's Your Life""""",Performance|Community
1894,"""Songbyrd Presents: MogliSongbyrd Presents: Mogli""",Performance|Music
1895,"""Spring Wreath WorkshopSpring Wreath Workshop""",Class|Hobbies
1896,"""Songbyrd Presents: Junius MeyvantSongbyrd Presents: Junius Meyvant""",Performance|Music
1897,"""The 39th Annual PEN/Faulkner Award Ceremony & ReceptionThe 39th Annual PEN/Faulkner Award Ceremony & Reception""",Gala|
1898,"""Circa WavesCirca Waves""",Performance|Music
1899,"""CSA Federal SummitCSA Federal Summit""",Other|Business
1900,"""SAINT THURSDAYS Presents ""ANGELS""SAINT THURSDAYS Presents ""ANGELS""""",Party|Other
1901,"""2019 National Cannabis Policy Summit2019 National Cannabis Policy Summit""",Conference|Government
1902,"""DC Wedding Week 2019DC Wedding Week 2019""",Conference|Business
1903,"""655 K Street Cares Day655 K Street Cares Day""",Other|Community
1904,"""2019 GW New Venture Competition Finals2019 GW New Venture Competition Finals""",Class|Business
1905,"""RAStech Conference & Trade FairRAStech Conference & Trade Fair""",Conference|Other
1906,"""WWSC's Celebration of Life -10th Year Anniversary Gala Honoring Maimah KarmoWWSC's Celebration of Life -10th Year Anniversary Gala Honoring Maimah Karm...""",Gala|Charity|Cause
1907,"""Fridays at Abigail Nightclub #AbigailFridaysFridays at Abigail Nightclub #AbigailFridays""",Party|Food|Drink
1908,"""Nick WaterhouseNick Waterhouse""",Performance|Music
1909,"""Arbor Day FestivalArbor Day Festival""",Festival|Family|Education
1910,"""Agile Coach Camp WorldwideAgile Coach Camp Worldwide""",Conference|Science|Tech
1911,"""AMS 50th Anniversary Reunion   February 22, 2020AMS 50th Anniversary Reunion   February 22, 2020""",Gala|Other
1912,"""April FRPA Event – Panel Discussion with the Department of StateApril FRPA Event – Panel Discussion with the Department of State""",Networking|Business
1913,"""Breathe to Succeed! Networking Mindfulness Lunch for Professional Women and EntrepreneursBreathe to Succeed! Networking Mindfulness Lunch for Professional Women and...""",Appearance|Business
1914,"""Mark KnightMark Knight""",Performance|Music
1915,"""A National Convening on the Integration the Arts, Humanities, and STEMM in Higher EdA National Convening on the Integration the Arts, Humanities, and STEMM in ...""",Conference|Family|Education
1916,"""2019 WMD Center Symposium – Countering WMD at 25: A Changing World2019 WMD Center Symposium – Countering WMD at 25: A Changing World""",Conference|Government
1917,"""The Park Saturday Brunch + Day Party!The Park Saturday Brunch + Day Party!""",Party|Food|Drink
1918,"""$2 Dollar Tuesdays at Stadium Club$2 Dollar Tuesdays at Stadium Club""",Party|Music
1919,"""2019 Fairfax County Volunteer Service Awards2019 Fairfax County Volunteer Service Awards""",Other|Business
1920,"""Spring Party 2.0Spring Party 2.0""",Party|Charity|Cause
1921,"""Voices for Solidarity Concert 2019Voices for Solidarity Concert 2019""",Performance|Community
1922,"""Trauma-Informed Care TrainingTrauma-Informed Care Training""",Class|Family|Education
1923,"""Cinema Rediscovered: Sangue Bleu by Nino OxiliaCinema Rediscovered: Sangue Bleu by Nino Oxilia""",Screening|Film|Media
1924,"""City Tap Penn Quarter Brunch of ThronesCity Tap Penn Quarter Brunch of Thrones""",Game|Food|Drink
1925,"""Freedom of Information Act Litigation SeminarFreedom of Information Act Litigation Seminar""",Class
1926,"""A conversation with Vint CerfA conversation with Vint Cerf""",Seminar|Science|Tech
1927,"""Town of Upper Marlboro Community DayTown of Upper Marlboro Community Day""",Festival|Community
1928,"""30th Annual National Wetlands Award30th Annual National Wetlands Award""",Networking|Science|Tech
1929,"""ABA International M&A-JV Committee Dinner - Washington D.C.ABA International M&A-JV Committee Dinner - Washington D.C.""",Gala|Business
1930,"""Hypebeast Pop-up  (Featuring Yeezy Busta)Hypebeast Pop-up  (Featuring Yeezy Busta)""",Expo|Fashion
1931,"""Steele Dossier: The Counterintelligence Investigation of 2016Steele Dossier: The Counterintelligence Investigation of 2016""",Seminar|Government
1932,"""THE 2019 ATTORNEYS SPRING SOIREE THE 2019 ATTORNEYS SPRING SOIREE""",Party|Music
1933,"""Oneness Family 30th Anniversary Gala Oneness Family 30th Anniversary Gala""",Gala|Family|Education
1934,"""Intensive Bioethics Course 43 Intensive Bioethics Course 43""",Class
1935,"""Kevin Garrett 'THE HOAX TOUR'Kevin Garrett 'THE HOAX TOUR'""",Performance|Music
1936,"""My Brightest DiamondMy Brightest Diamond""",Performance|Music
1937,"""Write to Change the World - Washington,DC, April 27, 2019Write to Change the World - Washington,DC, April 27, 2019""",Class|Other
1938,"""Curating the Clinical Genome 2019Curating the Clinical Genome 2019""",Conference|Other
1939,"""Women Speak 2019: A Symposium on Life Without RoeWomen Speak 2019: A Symposium on Life Without Roe""",Seminar|Government
1940,"""DEF Washington DC Drink & ThinkDEF Washington DC Drink & Think""",Networking|Government
1941,"""American Celebration: Poet Laureate Closing EventAmerican Celebration: Poet Laureate Closing Event""",Seminar|Hobbies
1942,"""#WritetheWrong because #EarlyMomentsMatter: Joint Launch of Donor Scorecard and Global Report on Early Childhood Education #WritetheWrong because #EarlyMomentsMatter: Joint Launch of Donor Scorecar...""",Seminar|Family|Education
1943,"""DC Run Crew ""HIIT and RUN"" April SessionsDC Run Crew ""HIIT and RUN"" April Sessions""",Other|Sports|Fitness
1944,"""Theater Event - Round House Theatre's ""Oslo""Theater Event - Round House Theatre's ""Oslo""""",Performance|Spirituality
1945,"""DC Potter Crawl 2019 (Washington, DC)DC Potter Crawl 2019 (Washington, DC)""",Party|Food|Drink
1946,"""Washington DC - Little Leaf WILD AT HOME Book SigningWashington DC - Little Leaf WILD AT HOME Book Signing""",Class|Home|Lifestyle
1947,"""To Be Certain of the Dawn: A Holocaust OratorioTo Be Certain of the Dawn: A Holocaust Oratorio""",Performance|Music
1948,"""Bridal Boutique Pop-UpBridal Boutique Pop-Up""",Expo|Fashion
1949,"""Saturday Brunch + Day Party at The Park! | Dave & RaySaturday Brunch + Day Party at The Park! | Dave & Ray""",Party|Food|Drink
1950,"""3RD ANNUAL COMMUNITY EASTER EGG HUNT 3RD ANNUAL COMMUNITY EASTER EGG HUNT""",Other|Community
1951,"""Tastemaker Mastermind - Building a Content Creator Business with ImpactTastemaker Mastermind - Building a Content Creator Business with Impact""",Class|Business
1952,"""Washington DC Bilingual & Diversity Job FairWashington DC Bilingual & Diversity Job Fair""",Networking|Business
1953,"""2019 DotGov Design Conference2019 DotGov Design Conference""",Conference|Business
1954,"""17th Annual Marian Pilgrimage17th Annual Marian Pilgrimage""",Other|Spirituality
1955,"""""It's a Spring Affair"" Day Party""It's a Spring Affair"" Day Party""",Party|Charity|Cause
1956,"""Ozio Sundays The Morning After Brunch & Day Party Ozio Sundays The Morning After Brunch & Day Party""",Party|Music
1957,"""UNA-USA 2019 Global Leadership SummitUNA-USA 2019 Global Leadership Summit""",Conference|Government
1958,"""16th Annual 7 Church Walk for Young Adults | #7ChurchWalk16th Annual 7 Church Walk for Young Adults | #7ChurchWalk""",Spirituality
1959,"""DC Beer FestDC Beer Fest""",Festival|Food|Drink
1960,"""Black Mental Health:  Lessons from the Past, Challenges in the Present, and Healing for the Future - The 50th Anniversary Conference & Celebration of the Black Psychiatrists of AmericaBlack Mental Health:  Lessons from the Past, Challenges in the Present, and...""",Conference|Health
1961,"""THE 90'S HIP HOP | R&B BOAT PARTY 4.28.19THE 90'S HIP HOP | R&B BOAT PARTY 4.28.19""",Party|Music
1962,"""A Banquet for BLOOMA Banquet for BLOOM""",Gala|Charity|Cause
1963,"""Men in Motion LIVE!  Male Revue Washington DC  Men in Motion LIVE!  Male Revue Washington DC""",Performance|Film|Media
1964,"""José Andrés' Patio Opening Party at FishJosé Andrés' Patio Opening Party at Fish""",Party|Food|Drink
1965,"""NCBW PWCC 7th Annual Sisterhood Brunch 2019NCBW PWCC 7th Annual Sisterhood Brunch 2019""",Other|Charity|Cause
1966,"""Puff N Poetry Puff N Poetry""",Party|
1967,"""Murder Mystery Dinner at Maggiano's DCMurder Mystery Dinner at Maggiano's DC""",Party|
1968,"""Songbyrd Presents: The ChatsSongbyrd Presents: The Chats""",Performance|Music
1969,"""Battle of the Sexes - A Singles Social MixerBattle of the Sexes - A Singles Social Mixer""",Party|Home|Lifestyle
1970,"""Washington D.C. Job Fair May 2, 2019 - Hiring Events & Career Fairs in Washington D.C. Washington D.C. Job Fair May 2, 2019 - Hiring Events & Career Fairs in Wash...""",Festival|Business
1971,"""USGBC NCR: DC United Stadium Tour & GameUSGBC NCR: DC United Stadium Tour & Game""",Tour|Business
1972,"""DHIS 2 Symposium 2019 DHIS 2 Symposium 2019""",Conference
1973,"""Underground Comedy Presents Underground Comedy Presents""",Performance|
1974,"""Continuing Freedom of Information Act EducationContinuing Freedom of Information Act Education""",Class
1975,"""2019 Burn Series - Free Workouts at Ballston Quarter 2019 Burn Series - Free Workouts at Ballston Quarter""",Class|Health
1976,"""What The Brunch Sundays & Day Party At The Park At 14th || Full Buffet & Unlimited MimosasWhat The Brunch Sundays & Day Party At The Park At 14th || Full Buffet & Un...""",Party|Food|Drink
1977,"""Taco, Beer, Tequila Festival 2019Taco, Beer, Tequila Festival 2019""",Festival|Food|Drink
1978,"""PRESIDENT TRUMP BIRTHDAY BASH! - 3rd ANNUAL CELEBRATION by VIRGINIA WOMEN FOR TRUMP and other affiliated State groups.PRESIDENT TRUMP BIRTHDAY BASH! - 3rd ANNUAL CELEBRATION by VIRGINIA WOMEN F...""",Party|Government
1979,"""HUD's 4th Annual HUBZone Small Business Conference (May 8, 2019)HUD's 4th Annual HUBZone Small Business Conference (May 8, 2019)""",Conference|Government
1980,"""The Hip ""HOP"" - Old School Hip Hop Bar Crawl - Spring EditionThe Hip ""HOP"" - Old School Hip Hop Bar Crawl - Spring Edition""",Party|Music
1981,"""David Brooks | THE SECOND MOUNTAINDavid Brooks | THE SECOND MOUNTAIN""",Seminar|
1982,"""Four Pillars Conference & Donor Experience Workshop (DC)Four Pillars Conference & Donor Experience Workshop (DC)""",Conference|Business
1983,"""MATE - Muslim Alliances in Texas EventMATE - Muslim Alliances in Texas Event""",Party|Community
1984,"""Songbyrd Presents: The Bright Light Social HourSongbyrd Presents: The Bright Light Social Hour""",Performance|Music
1985,"""CardCon 2019: The Conference for Credit and Credit Card MediaCardCon 2019: The Conference for Credit and Credit Card Media""",Conference|Business
1986,"""HENRY JAMISONHENRY JAMISON""",Performance|Music
1987,"""Machine Gun KellyMachine Gun Kelly""",Performance|Music
1988,"""#ShiftHappens Conference#ShiftHappens Conference""",Conference|Science|Tech
1989,"""3D Bridge from Phonemic Awareness to Reading & DCIDA Annual Membership Meeting3D Bridge from Phonemic Awareness to Reading & DCIDA Annual Membership Meet...""",Class|Family|Education
1990,"""David Williams: ""Racism and its Effects on Health""David Williams: ""Racism and its Effects on Health""""",Seminar|Health
1991,"""Yuri's Night 2019: Beer, Brains, and BurlesqueYuri's Night 2019: Beer, Brains, and Burlesque""",Party|Science|Tech
1992,"""Chasing Hope - DC Luncheon Chasing Hope - DC Luncheon""",Other|Charity|Cause
1993,"""Washington, D.C.:Tillman Honor RunWashington, D.C.:Tillman Honor Run""",Other
1994,"""Family Day at the NAS Building: DecisionTown in the World of GenomicsFamily Day at the NAS Building: DecisionTown in the World of Genomics""",Festival|Family|Education
1995,"""BROCCOLI CITY #FITFEST 2019 BROCCOLI CITY #FITFEST 2019""",Race|Health
1996,"""FREE - Ikebana Annual Exhibition - Sogetsu Demonstration FREE - Ikebana Annual Exhibition - Sogetsu Demonstration""",Seminar|
1997,"""Standards of Quality for Family Strengthening & Support Certification TrainingStandards of Quality for Family Strengthening & Support Certification Train...""",Class|Family|Education
1998,"""AlabinaAlabina""",Performance|Music
1999,"""Saint Yves Nightclub (Tuesday & Thursday)Saint Yves Nightclub (Tuesday & Thursday)""",Party|Music
2000,"""Lez B Honest Comedy Show- Volume 3 Takes D.CLez B Honest Comedy Show- Volume 3 Takes D.C""",Performance|Film|Media
2001,"""#Cosmopolitan Fridays - An Upscale Lounge Soiree#Cosmopolitan Fridays - An Upscale Lounge Soiree""",Party
2002,"""C1NCO De Mayo :: All-inclusiveC1NCO De Mayo :: All-inclusive""",Party|Music
2003,"""DC'S #1 FRIDAY PARTY @ POWER NIGHT CLUBDC'S #1 FRIDAY PARTY @ POWER NIGHT CLUB""",Party|Food|Drink
2004,"""Lincoln in the Bardo: Intersectionality between Catholicism, Buddhism and Writing - The Annual Casey McIlvane Memorial LectureLincoln in the Bardo: Intersectionality between Catholicism, Buddhism and W...""",Seminar|Spirituality
2005,"""April 18, 19, & 20  - Full Moon HikesApril 18, 19, & 20  - Full Moon Hikes""",Tour|Travel|Outdoor
2006,"""May the 4th DC | an outer space dance partyMay the 4th DC | an outer space dance party""",Party|Music
2007,"""exploreID: Civic Design in DCexploreID: Civic Design in DC""",Networking|Business
2008,"""Songbyrd Presents: MURSSongbyrd Presents: MURS""",Performance|Music
2009,"""Eating Disorders Coalition Capitol Hill Spring 2019 Advocacy DayEating Disorders Coalition Capitol Hill Spring 2019 Advocacy Day""",Other|Government
2010,"""MARTINI FRIDAYS MARTINI FRIDAYS""",Party|Food|Drink
2011,"""SCHOOL DAZE OLD SCHOOL HOUSE PARTY VOL 2SCHOOL DAZE OLD SCHOOL HOUSE PARTY VOL 2""",Party|Food|Drink
2012,"""NCLC Presidential Leadership Summit 2019NCLC Presidential Leadership Summit 2019""",Conference
2013,"""15th Annual Rigby Weekend15th Annual Rigby Weekend""",Gala|Charity|Cause
2014,"""Prince George's Links 40th Anniversary | An Emeralds and Diamonds AffairPrince George's Links 40th Anniversary | An Emeralds and Diamonds Affair""",Gala|Charity|Cause
2015,"""Potter Bar Crawl Potter Bar Crawl""",Party|Hobbies
2016,"""Swoophouse Ent. Presents SWOOPO DE MAYOSwoophouse Ent. Presents SWOOPO DE MAYO""",Party|Other
2017,"""2019 Spring Business Expo VENDOR REGISTRATION2019 Spring Business Expo VENDOR REGISTRATION""",Expo|Other
2018,"""Afro Karaoke x Jollof Gist (DC)Afro Karaoke x Jollof Gist (DC)""",Performance|Music
2019,"""Executive Resources and Performance Management WorkshopExecutive Resources and Performance Management Workshop""",Other|Government
2020,"""Songbyrd Presents: BayonneSongbyrd Presents: Bayonne""",Performance|Music
2021,"""PLEN Celebrates 40 YearsPLEN Celebrates 40 Years""",Networking|Government
2022,"""Search Inside YourselfSearch Inside Yourself""",Class|Business
2023,"""OSSPI Spring Training: Benchmarking Data Analytics (For Federal Employees Only)OSSPI Spring Training: Benchmarking Data Analytics (For Federal Employees O...""",Class|Other
2024,"""11th Annual Interior Architecture Lecture11th Annual Interior Architecture Lecture""",Seminar|Other
2025,"""Health Fair for AllHealth Fair for All""",Screening|Health
2026,"""What Darwin Couldn't Know: Modern Perspectives on Crop Plant Origins. Smithsonian Botanical SymposiumWhat Darwin Couldn't Know: Modern Perspectives on Crop Plant Origins. Smith...""",Conference|Science|Tech
2027,"""DRAG'S IN PUMPS BRUNCH !!! DRAG'S IN PUMPS BRUNCH !!!""",Performance|Food|Drink
2028,"""2019 ""Empowering Every Woman"" Annual Luncheon & Leadership Awards2019 ""Empowering Every Woman"" Annual Luncheon & Leadership Awards""",Gala|Charity|Cause
2029,"""2019 Geospatial Summit2019 Geospatial Summit""",Conference|Government
2030,"""AAREP 1st Annual For Members Only Dinner Cruise AAREP 1st Annual For Members Only Dinner Cruise""",Gala|Business
2031,"""$3 DOLLAR THURSDAYS at STADIUM $3 DOLLAR THURSDAYS at STADIUM""",Party|Music
2032,"""Volunteer Community Tree Planting - Henson RidgeVolunteer Community Tree Planting - Henson Ridge""",Travel|Outdoor
2033,"""CLING Conference 2019CLING Conference 2019""",Conference
2034,"""Lee-Fendall House Easter Egg Hunt - Friday, April 19Lee-Fendall House Easter Egg Hunt - Friday, April 19""",Festival|Holiday
2035,"""Jax JonesJax Jones""",Performance|Music
2036,"""2nd Annual Patrick and Marguerite Sung Symposium: Brain Health and Wellness2nd Annual Patrick and Marguerite Sung Symposium: Brain Health and Wellness""",Seminar|Health
2037,"""REGGAE ON THE ROOF REGGAE ON THE ROOF""",Party
2038,"""CONCERT| Markus Schirmer & Miroslav LončarCONCERT| Markus Schirmer & Miroslav Lončar""",Performance|Music
2039,"""Yoga at the National Building Museum + Museum TourYoga at the National Building Museum + Museum Tour""",Class|Sports|Fitness
2040,"""Thank You ScientistThank You Scientist""",Performance|Music
2041,"""The Grassroot Project Gala: Celebrating 10 YearsThe Grassroot Project Gala: Celebrating 10 Years""",Gala|Charity|Cause
2042,"""Free Speech, Free Press or Free for All? Free Speech, Free Press or Free for All?""",Conference|Other
2043,"""Camp Congress for Girls DC Spring 2019Camp Congress for Girls DC Spring 2019""",Retreat|Family|Education
2044,"""RENEW and the Impact Angel Network's 2019 International GatheringRENEW and the Impact Angel Network's 2019 International Gathering""",Gala|Business
2045,"""Mobility Making the PlaceMobility Making the Place""",Seminar|Community
2046,"""Songbyrd Presents: PileSongbyrd Presents: Pile""",Performance|Music
2047,"""Bourbiz MGM National Harbor Veteran/Milspouse Resource Event Bourbiz MGM National Harbor Veteran/Milspouse Resource Event""",Networking|Charity|Cause
2048,"""Preet Bharara | DOING JUSTICEPreet Bharara | DOING JUSTICE""",Seminar|
2049,"""Jill Biden | WHERE THE LIGHT ENTERSJill Biden | WHERE THE LIGHT ENTERS""",Appearance|
2050,"""Trinity Washington University Reunion Weekend 2019Trinity Washington University Reunion Weekend 2019""",Party|Other
2051,"""Blockchain 2035: The Digital DNA of Internet 3.0Blockchain 2035: The Digital DNA of Internet 3.0""",Seminar|Government
2052,"""7th Annual DC Web Fest7th Annual DC Web Fest""",Screening|Film|Media
2053,"""2019 Northern Virginia Regional EMS Conference2019 Northern Virginia Regional EMS Conference""",Conference|Health
2054,"""White Ford BroncoWhite Ford Bronco""",Performance|Music
2055,"""#SmallBusinessWeek Hackathon 2019#SmallBusinessWeek Hackathon 2019""",Game|Science|Tech
2056,"""YPO Democracy Group Fix-the-System EventYPO Democracy Group Fix-the-System Event""",Seminar|Government
2057,"""NAIOMT C-511 Lumbopelvic Spine I Arlington, VA2019NAIOMT C-511 Lumbopelvic Spine I Arlington, VA2019""",Class|Health
2058,"""Metropolitan (DC) Chapter of the Links, Inc. 40th Anniversary CelebrationMetropolitan (DC) Chapter of the Links, Inc. 40th Anniversary Celebration""",Party|Charity|Cause
2059,"""Songbyrd Presents: MorMorSongbyrd Presents: MorMor""",Performance|Music
2060,"""Sacred Economy GatheringSacred Economy Gathering""",Conference|Business
2061,"""Decades Sundays Rooftop Day Party| Afrobeats & SocaDecades Sundays Rooftop Day Party| Afrobeats & Soca""",Party|Food|Drink
2062,"""WVAU Presents: Nick at Nite PromWVAU Presents: Nick at Nite Prom""",Performance|Music
2063,"""D.C. Divas season opener vs. PittsburghD.C. Divas season opener vs. Pittsburgh""",Attraction|Sports|Fitness
2064,"""MCAEL's 6th Annual Grown-Up Spelling Bee to Support Adult English LiteracyMCAEL's 6th Annual Grown-Up Spelling Bee to Support Adult English Literacy""",Game|Family|Education
2065,"""Citizens' Climate 10th Annual International Conference & Lobby DayCitizens' Climate 10th Annual International Conference & Lobby Day""",Conference|Charity|Cause
2066,"""Conversation with Ethiopia’s Health Minister Dr. Amir Aman and top Ethiopia's Minister of Health Officials: Opportunities for Diaspora Professionals in Ethiopia's Health SectorConversation with Ethiopia’s Health Minister Dr. Amir Aman and top Ethiopia...""",Seminar|Health
2067,"""Anacostia River Festival Trash Clean Up 2019Anacostia River Festival Trash Clean Up 2019""",Other
2068,"""Premature Widows 3rd Annual Jazz BrunchPremature Widows 3rd Annual Jazz Brunch""",Party|Charity|Cause
2069,"""Spring Social Returns!Spring Social Returns!""",Party
2070,"""Deplorables Tour with Alexander DavisDeplorables Tour with Alexander Davis""",Tour|Government
2071,"""Investing in Interventions that Address Non-Medical Health–Related Social NeedsInvesting in Interventions that Address Non-Medical Health–Related Social N...""",Networking|Health
2072,"""TakeOver Brocolli Bar ( Spring series-episode 2)TakeOver Brocolli Bar ( Spring series-episode 2)""",Party|Food|Drink
2073,"""Nellie's Drag BrunchNellie's Drag Brunch""",Attraction|Food|Drink
2074,"""Getting the Most out of the Federal Appropriations ProcessGetting the Most out of the Federal Appropriations Process""",Networking|Government
2075,"""Kids Fashion Week PlayShop FairKids Fashion Week PlayShop Fair""",Festival|Family|Education
2076,"""City Streets and Civil Unrest: The Costs of Public Violence in the Weimar and Nazi ErasCity Streets and Civil Unrest: The Costs of Public Violence in the Weimar a...""",Seminar|Government
2077,"""CAPITALE SUNDAYS at ABIGAIL || HIP-HOP SUNDAYSCAPITALE SUNDAYS at ABIGAIL || HIP-HOP SUNDAYS""",Party|Music
2078,"""GPN & 4:59 Social Club Spring SoireeGPN & 4:59 Social Club Spring Soiree""",Networking|Charity|Cause
2079,"""International Conference on Cyber Engagement 2019International Conference on Cyber Engagement 2019""",Conference|Government
2080,"""Distinguished Men Cookin' with the DeltasDistinguished Men Cookin' with the Deltas""",Party|Food|Drink
2081,"""Porchfest DC - Southeast EditionPorchfest DC - Southeast Edition""",Festival|Music
2082,"""Paramount Hookah™️ 1st Annivesary CelebrationParamount Hookah™️ 1st Annivesary Celebration""",Party|Community
2083,"""STADIUM THURSDAYS - Baby Oil Wrestling EditionSTADIUM THURSDAYS - Baby Oil Wrestling Edition""",Party|Music
2084,"""32nd Annual Bow Ties & Bonnets Kentucky Derby Party32nd Annual Bow Ties & Bonnets Kentucky Derby Party""",Party|Sports|Fitness
2085,"""Volunteer Community Tree Planting: Peirce MillVolunteer Community Tree Planting: Peirce Mill""",Travel|Outdoor
2086,"""Life Is BlissLife Is Bliss""",Party|Music
2087,"""Power Friday'sPower Friday's""",Party
2088,"""STADIUM THURSDAYS  STADIUM THURSDAYS""",Party|Music
2089,"""La TraviataLa Traviata""",Performance
2090,"""Crawl of Thrones | Washington, DCCrawl of Thrones | Washington, DC""",Festival|Food|Drink
2091,"""By The People 2019By The People 2019""",Festival|
2092,"""Ann MarieAnn Marie""",Performance|Music
2093,"""Anna ClendeningAnna Clendening""",Performance|Music
2094,"""Celeste Ng & Amor Towles in ConversationCeleste Ng & Amor Towles in Conversation""",Seminar|
2095,"""Concert | Yasmo feat. DC poets and rapper Concert | Yasmo feat. DC poets and rapper""",Performance|Music
2096,"""420 Outdoor Party420 Outdoor Party""",Party|Other
2097,"""2019 Catholic High School Fair 2019 Catholic High School Fair""",Festival|Family|Education
2098,"""SOCA IN PARK SLOPE REDEMPTION""",Party|Music
2099,"""CEG Presents Golden Gate Wingmen - John Kadlecik, Jeff Chimenti, Jay Lane,...""",Performance|Music
2100,"""HBK'S HAUS OF VIBES""",Performance|Film|Media
2101,"""Open House at the Banana Farm""",Party|Food|Drink
2102,"""John Moses Photography Pro Photo Ops - SATURDAY ONLY""",Other|Sports|Fitness
2103,"""Radio Woodstock Presents...TURKUAZ with Brass Against""",Performance|Music
2104,"""Easter Brunch at Centennial Golf Club""",Party|Food|Drink
2105,"""Easter Brunch Buffet - J's White Elephant""",Gala|Holiday
2106,"""Orville Peck @ Elsewhere (Zone One)""",Music
2107,"""GAIOLA NY""",Party|Community
2108,"""New York Job Fair - Get Hired in New York New York""",Festival|Business
2109,"""Likeminds 4.0 Early Bird ($100 off)""",Conference|Community
